sale_id,appointment_id,patient_id,branch_id,sale_date,product_id,product_name,category,quantity,unit_price_gbp,discount_pct,total_gbp,payment_method
SL07223,AP09813,PT0092,BR04,2025-03-03,PR08,Contact Lenses Monthly,Contacts,2,25.0,5,47.5,Card
SL07224,AP09817,PT0126,BR02,2025-03-03,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Cash
SL07225,AP09818,PT0383,BR02,2025-03-03,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Card
SL07226,AP09818,PT0383,BR02,2025-03-03,PR06,Standard Frames,Frames,1,60.0,10,54.0,Finance
SL07227,AP09822,PT0093,BR04,2025-03-03,PR04,Blue Light Lenses,Lenses,1,65.0,10,58.5,Cash
SL07228,AP09825,PT0410,BR02,2025-03-03,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL07229,AP09826,PT0536,BR04,2025-03-04,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Finance
SL07230,AP09827,PT0237,BR02,2025-03-04,PR04,Blue Light Lenses,Lenses,2,65.0,15,110.5,Card
SL07231,AP09828,PT0142,BR03,2025-03-04,PR03,Bifocal Lenses,Lenses,2,85.0,5,161.5,Cash
SL07232,AP09831,PT0534,BR04,2025-03-04,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Cash
SL07233,AP09832,PT0356,BR05,2025-03-04,PR05,Designer Frames,Frames,2,180.0,5,342.0,Card
SL07234,AP09833,PT0714,BR01,2025-03-04,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Cash
SL07235,AP09835,PT0684,BR01,2025-03-04,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Finance
SL07236,AP09835,PT0684,BR01,2025-03-04,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Finance
SL07237,AP09843,PT0107,BR04,2025-03-04,PR02,Varifocal Lenses,Lenses,1,120.0,5,114.0,Card
SL07238,AP09845,PT0293,BR05,2025-03-04,PR07,Kids Frames,Frames,1,40.0,0,40.0,Card
SL07239,AP09848,PT0006,BR03,2025-03-04,PR07,Kids Frames,Frames,1,40.0,0,40.0,Cash
SL07240,AP09849,PT0574,BR01,2025-03-04,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Card
SL07241,AP09849,PT0574,BR01,2025-03-04,PR07,Kids Frames,Frames,2,40.0,15,68.0,Card
SL07242,AP09852,PT0005,BR05,2025-03-05,PR11,Lens Cleaning Kit,Accessories,2,8.0,10,14.4,Finance
SL07243,AP09853,PT0696,BR03,2025-03-05,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Card
SL07244,AP09855,PT0602,BR05,2025-03-05,PR12,Sunglasses,Sunglasses,1,95.0,15,80.75,Card
SL07245,AP09855,PT0602,BR05,2025-03-05,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Finance
SL07246,AP09856,PT0016,BR02,2025-03-05,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Cash
SL07247,AP09858,PT0539,BR02,2025-03-05,PR05,Designer Frames,Frames,2,180.0,0,360.0,Cash
SL07248,AP09858,PT0539,BR02,2025-03-05,PR04,Blue Light Lenses,Lenses,1,65.0,5,61.75,Card
SL07249,AP09860,PT0175,BR03,2025-03-05,PR06,Standard Frames,Frames,2,60.0,10,108.0,Card
SL07250,AP09861,PT0485,BR01,2025-03-05,PR11,Lens Cleaning Kit,Accessories,2,8.0,10,14.4,Cash
SL07251,AP09862,PT0107,BR04,2025-03-05,PR07,Kids Frames,Frames,1,40.0,15,34.0,Cash
SL07252,AP09863,PT0556,BR03,2025-03-05,PR06,Standard Frames,Frames,2,60.0,0,120.0,Finance
SL07253,AP09863,PT0556,BR03,2025-03-05,PR05,Designer Frames,Frames,1,180.0,10,162.0,Card
SL07254,AP09864,PT0523,BR05,2025-03-05,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Finance
SL07255,AP09865,PT0166,BR01,2025-03-05,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Finance
SL07256,AP09867,PT0393,BR01,2025-03-05,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL07257,AP09868,PT0736,BR04,2025-03-05,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL07258,AP09872,PT0629,BR01,2025-03-05,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL07259,AP09872,PT0629,BR01,2025-03-05,PR07,Kids Frames,Frames,1,40.0,0,40.0,Card
SL07260,AP09873,PT0590,BR04,2025-03-05,PR04,Blue Light Lenses,Lenses,2,65.0,5,123.5,Card
SL07261,AP09875,PT0554,BR04,2025-03-05,PR07,Kids Frames,Frames,1,40.0,0,40.0,Card
SL07262,AP09882,PT0229,BR03,2025-03-05,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Finance
SL07263,AP09882,PT0229,BR03,2025-03-05,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Cash
SL07264,AP09882,PT0229,BR03,2025-03-05,PR10,Eye Drops,Accessories,2,12.0,15,20.4,Finance
SL07265,AP09885,PT0431,BR02,2025-03-06,PR06,Standard Frames,Frames,2,60.0,10,108.0,Card
SL07266,AP09885,PT0431,BR02,2025-03-06,PR09,Contact Lenses Daily,Contacts,1,35.0,5,33.25,Card
SL07267,AP09885,PT0431,BR02,2025-03-06,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Card
SL07268,AP09886,PT0683,BR02,2025-03-06,PR05,Designer Frames,Frames,1,180.0,5,171.0,Finance
SL07269,AP09888,PT0116,BR05,2025-03-06,PR04,Blue Light Lenses,Lenses,2,65.0,15,110.5,Finance
SL07270,AP09890,PT0152,BR04,2025-03-06,PR10,Eye Drops,Accessories,1,12.0,5,11.4,Card
SL07271,AP09890,PT0152,BR04,2025-03-06,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL07272,AP09890,PT0152,BR04,2025-03-06,PR05,Designer Frames,Frames,2,180.0,0,360.0,Finance
SL07273,AP09892,PT0313,BR05,2025-03-06,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Card
SL07274,AP09892,PT0313,BR05,2025-03-06,PR07,Kids Frames,Frames,1,40.0,5,38.0,Finance
SL07275,AP09894,PT0717,BR01,2025-03-06,PR07,Kids Frames,Frames,2,40.0,0,80.0,Cash
SL07276,AP09895,PT0111,BR01,2025-03-06,PR07,Kids Frames,Frames,1,40.0,0,40.0,Card
SL07277,AP09896,PT0186,BR03,2025-03-06,PR03,Bifocal Lenses,Lenses,1,85.0,5,80.75,Finance
SL07278,AP09897,PT0356,BR03,2025-03-06,PR02,Varifocal Lenses,Lenses,1,120.0,15,102.0,Card
SL07279,AP09897,PT0356,BR03,2025-03-06,PR07,Kids Frames,Frames,2,40.0,5,76.0,Cash
SL07280,AP09897,PT0356,BR03,2025-03-06,PR08,Contact Lenses Monthly,Contacts,1,25.0,15,21.25,Card
SL07281,AP09901,PT0292,BR02,2025-03-06,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Cash
SL07282,AP09902,PT0657,BR02,2025-03-06,PR11,Lens Cleaning Kit,Accessories,1,8.0,15,6.8,Finance
SL07283,AP09902,PT0657,BR02,2025-03-06,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Finance
SL07284,AP09904,PT0632,BR03,2025-03-06,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Card
SL07285,AP09905,PT0035,BR01,2025-03-06,PR07,Kids Frames,Frames,1,40.0,15,34.0,Finance
SL07286,AP09907,PT0196,BR01,2025-03-06,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Card
SL07287,AP09909,PT0725,BR01,2025-03-06,PR10,Eye Drops,Accessories,2,12.0,5,22.8,Finance
SL07288,AP09911,PT0022,BR05,2025-03-06,PR04,Blue Light Lenses,Lenses,2,65.0,15,110.5,Card
SL07289,AP09912,PT0059,BR05,2025-03-06,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Cash
SL07290,AP09912,PT0059,BR05,2025-03-06,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Card
SL07291,AP09917,PT0395,BR03,2025-03-07,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Card
SL07292,AP09919,PT0788,BR04,2025-03-07,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Card
SL07293,AP09919,PT0788,BR04,2025-03-07,PR05,Designer Frames,Frames,2,180.0,5,342.0,Cash
SL07294,AP09921,PT0385,BR02,2025-03-07,PR09,Contact Lenses Daily,Contacts,1,35.0,10,31.5,Card
SL07295,AP09922,PT0041,BR02,2025-03-07,PR12,Sunglasses,Sunglasses,2,95.0,15,161.5,Card
SL07296,AP09923,PT0124,BR04,2025-03-07,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Finance
SL07297,AP09923,PT0124,BR04,2025-03-07,PR04,Blue Light Lenses,Lenses,1,65.0,15,55.25,Finance
SL07298,AP09923,PT0124,BR04,2025-03-07,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Cash
SL07299,AP09924,PT0335,BR03,2025-03-07,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL07300,AP09924,PT0335,BR03,2025-03-07,PR01,Single Vision Lenses,Lenses,2,45.0,5,85.5,Card
SL07301,AP09925,PT0663,BR05,2025-03-07,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Card
SL07302,AP09925,PT0663,BR05,2025-03-07,PR07,Kids Frames,Frames,2,40.0,10,72.0,Card
SL07303,AP09926,PT0475,BR04,2025-03-07,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Finance
SL07304,AP09927,PT0559,BR01,2025-03-07,PR08,Contact Lenses Monthly,Contacts,2,25.0,15,42.5,Finance
SL07305,AP09927,PT0559,BR01,2025-03-07,PR10,Eye Drops,Accessories,2,12.0,15,20.4,Card
SL07306,AP09928,PT0319,BR02,2025-03-07,PR12,Sunglasses,Sunglasses,2,95.0,15,161.5,Card
SL07307,AP09928,PT0319,BR02,2025-03-07,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Finance
SL07308,AP09930,PT0623,BR04,2025-03-07,PR09,Contact Lenses Daily,Contacts,1,35.0,5,33.25,Cash
SL07309,AP09930,PT0623,BR04,2025-03-07,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Card
SL07310,AP09933,PT0090,BR05,2025-03-07,PR11,Lens Cleaning Kit,Accessories,2,8.0,5,15.2,Card
SL07311,AP09935,PT0343,BR03,2025-03-08,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL07312,AP09937,PT0113,BR04,2025-03-08,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL07313,AP09939,PT0469,BR04,2025-03-08,PR03,Bifocal Lenses,Lenses,2,85.0,15,144.5,Cash
SL07314,AP09939,PT0469,BR04,2025-03-08,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL07315,AP09940,PT0719,BR02,2025-03-08,PR03,Bifocal Lenses,Lenses,2,85.0,15,144.5,Card
SL07316,AP09940,PT0719,BR02,2025-03-08,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Finance
SL07317,AP09940,PT0719,BR02,2025-03-08,PR02,Varifocal Lenses,Lenses,2,120.0,15,204.0,Card
SL07318,AP09944,PT0776,BR01,2025-03-08,PR01,Single Vision Lenses,Lenses,1,45.0,5,42.75,Card
SL07319,AP09948,PT0176,BR02,2025-03-08,PR06,Standard Frames,Frames,2,60.0,10,108.0,Card
SL07320,AP09949,PT0367,BR02,2025-03-08,PR09,Contact Lenses Daily,Contacts,1,35.0,10,31.5,Finance
SL07321,AP09958,PT0790,BR03,2025-03-10,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Card
SL07322,AP09959,PT0349,BR04,2025-03-10,PR08,Contact Lenses Monthly,Contacts,1,25.0,5,23.75,Card
SL07323,AP09961,PT0472,BR03,2025-03-10,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Cash
SL07324,AP09963,PT0388,BR03,2025-03-10,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Card
SL07325,AP09964,PT0721,BR05,2025-03-10,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Finance
SL07326,AP09964,PT0721,BR05,2025-03-10,PR03,Bifocal Lenses,Lenses,2,85.0,15,144.5,Cash
SL07327,AP09964,PT0721,BR05,2025-03-10,PR12,Sunglasses,Sunglasses,2,95.0,5,180.5,Cash
SL07328,AP09967,PT0445,BR05,2025-03-10,PR09,Contact Lenses Daily,Contacts,1,35.0,15,29.75,Finance
SL07329,AP09969,PT0718,BR03,2025-03-10,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Cash
SL07330,AP09970,PT0138,BR03,2025-03-10,PR05,Designer Frames,Frames,2,180.0,0,360.0,Finance
SL07331,AP09972,PT0481,BR05,2025-03-10,PR12,Sunglasses,Sunglasses,2,95.0,15,161.5,Finance
SL07332,AP09972,PT0481,BR05,2025-03-10,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL07333,AP09975,PT0155,BR03,2025-03-11,PR09,Contact Lenses Daily,Contacts,1,35.0,15,29.75,Card
SL07334,AP09977,PT0313,BR03,2025-03-11,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Card
SL07335,AP09978,PT0126,BR04,2025-03-11,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Card
SL07336,AP09979,PT0739,BR02,2025-03-11,PR07,Kids Frames,Frames,2,40.0,0,80.0,Cash
SL07337,AP09980,PT0190,BR03,2025-03-11,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Card
SL07338,AP09981,PT0094,BR04,2025-03-11,PR08,Contact Lenses Monthly,Contacts,1,25.0,15,21.25,Card
SL07339,AP09983,PT0087,BR05,2025-03-11,PR02,Varifocal Lenses,Lenses,2,120.0,10,216.0,Card
SL07340,AP09983,PT0087,BR05,2025-03-11,PR04,Blue Light Lenses,Lenses,2,65.0,10,117.0,Card
SL07341,AP09983,PT0087,BR05,2025-03-11,PR06,Standard Frames,Frames,2,60.0,5,114.0,Cash
SL07342,AP09984,PT0068,BR01,2025-03-11,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Card
SL07343,AP09985,PT0166,BR04,2025-03-11,PR11,Lens Cleaning Kit,Accessories,1,8.0,15,6.8,Card
SL07344,AP09986,PT0698,BR05,2025-03-11,PR05,Designer Frames,Frames,1,180.0,0,180.0,Finance
SL07345,AP09986,PT0698,BR05,2025-03-11,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Cash
SL07346,AP09987,PT0440,BR03,2025-03-11,PR10,Eye Drops,Accessories,1,12.0,15,10.2,Card
SL07347,AP09989,PT0077,BR01,2025-03-11,PR07,Kids Frames,Frames,2,40.0,0,80.0,Card
SL07348,AP09990,PT0032,BR03,2025-03-11,PR07,Kids Frames,Frames,1,40.0,5,38.0,Card
SL07349,AP09991,PT0191,BR01,2025-03-11,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Cash
SL07350,AP09991,PT0191,BR01,2025-03-11,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL07351,AP09993,PT0022,BR02,2025-03-11,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Card
SL07352,AP09996,PT0171,BR03,2025-03-11,PR01,Single Vision Lenses,Lenses,1,45.0,5,42.75,Cash
SL07353,AP09996,PT0171,BR03,2025-03-11,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL07354,AP09996,PT0171,BR03,2025-03-11,PR05,Designer Frames,Frames,1,180.0,15,153.0,Card
SL07355,AP09999,PT0474,BR04,2025-03-12,PR11,Lens Cleaning Kit,Accessories,2,8.0,15,13.6,Cash
SL07356,AP10001,PT0581,BR01,2025-03-12,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL07357,AP10002,PT0171,BR03,2025-03-12,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL07358,AP10002,PT0171,BR03,2025-03-12,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL07359,AP10005,PT0558,BR01,2025-03-12,PR01,Single Vision Lenses,Lenses,1,45.0,15,38.25,Cash
SL07360,AP10006,PT0659,BR03,2025-03-12,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Cash
SL07361,AP10006,PT0659,BR03,2025-03-12,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL07362,AP10006,PT0659,BR03,2025-03-12,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL07363,AP10012,PT0136,BR04,2025-03-12,PR08,Contact Lenses Monthly,Contacts,1,25.0,10,22.5,Finance
SL07364,AP10012,PT0136,BR04,2025-03-12,PR07,Kids Frames,Frames,2,40.0,0,80.0,Cash
SL07365,AP10013,PT0208,BR05,2025-03-12,PR08,Contact Lenses Monthly,Contacts,2,25.0,15,42.5,Card
SL07366,AP10014,PT0133,BR04,2025-03-12,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Cash
SL07367,AP10014,PT0133,BR04,2025-03-12,PR09,Contact Lenses Daily,Contacts,2,35.0,10,63.0,Card
SL07368,AP10015,PT0119,BR02,2025-03-12,PR06,Standard Frames,Frames,2,60.0,0,120.0,Cash
SL07369,AP10019,PT0654,BR02,2025-03-12,PR01,Single Vision Lenses,Lenses,1,45.0,15,38.25,Finance
SL07370,AP10019,PT0654,BR02,2025-03-12,PR04,Blue Light Lenses,Lenses,2,65.0,15,110.5,Card
SL07371,AP10019,PT0654,BR02,2025-03-12,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Finance
SL07372,AP10020,PT0576,BR01,2025-03-12,PR04,Blue Light Lenses,Lenses,1,65.0,5,61.75,Cash
SL07373,AP10020,PT0576,BR01,2025-03-12,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL07374,AP10021,PT0262,BR04,2025-03-12,PR01,Single Vision Lenses,Lenses,2,45.0,10,81.0,Cash
SL07375,AP10023,PT0780,BR05,2025-03-12,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Card
SL07376,AP10024,PT0530,BR05,2025-03-12,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Card
SL07377,AP10024,PT0530,BR05,2025-03-12,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Finance
SL07378,AP10025,PT0741,BR03,2025-03-12,PR09,Contact Lenses Daily,Contacts,1,35.0,10,31.5,Card
SL07379,AP10026,PT0311,BR05,2025-03-12,PR11,Lens Cleaning Kit,Accessories,2,8.0,5,15.2,Cash
SL07380,AP10026,PT0311,BR05,2025-03-12,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Cash
SL07381,AP10026,PT0311,BR05,2025-03-12,PR05,Designer Frames,Frames,2,180.0,0,360.0,Cash
SL07382,AP10029,PT0405,BR04,2025-03-13,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Card
SL07383,AP10030,PT0166,BR04,2025-03-13,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL07384,AP10030,PT0166,BR04,2025-03-13,PR07,Kids Frames,Frames,1,40.0,10,36.0,Card
SL07385,AP10033,PT0607,BR05,2025-03-13,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Card
SL07386,AP10033,PT0607,BR05,2025-03-13,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Cash
SL07387,AP10035,PT0558,BR03,2025-03-13,PR06,Standard Frames,Frames,1,60.0,10,54.0,Card
SL07388,AP10035,PT0558,BR03,2025-03-13,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Finance
SL07389,AP10036,PT0092,BR02,2025-03-13,PR01,Single Vision Lenses,Lenses,2,45.0,10,81.0,Finance
SL07390,AP10036,PT0092,BR02,2025-03-13,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Card
SL07391,AP10036,PT0092,BR02,2025-03-13,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL07392,AP10037,PT0704,BR05,2025-03-13,PR09,Contact Lenses Daily,Contacts,1,35.0,15,29.75,Card
SL07393,AP10037,PT0704,BR05,2025-03-13,PR06,Standard Frames,Frames,2,60.0,15,102.0,Cash
SL07394,AP10039,PT0622,BR02,2025-03-13,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL07395,AP10041,PT0670,BR02,2025-03-13,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Card
SL07396,AP10044,PT0544,BR02,2025-03-13,PR12,Sunglasses,Sunglasses,1,95.0,5,90.25,Cash
SL07397,AP10044,PT0544,BR02,2025-03-13,PR02,Varifocal Lenses,Lenses,2,120.0,10,216.0,Finance
SL07398,AP10045,PT0388,BR04,2025-03-13,PR12,Sunglasses,Sunglasses,1,95.0,10,85.5,Card
SL07399,AP10045,PT0388,BR04,2025-03-13,PR05,Designer Frames,Frames,2,180.0,0,360.0,Cash
SL07400,AP10045,PT0388,BR04,2025-03-13,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL07401,AP10048,PT0190,BR03,2025-03-14,PR10,Eye Drops,Accessories,2,12.0,5,22.8,Card
SL07402,AP10049,PT0019,BR01,2025-03-14,PR07,Kids Frames,Frames,2,40.0,0,80.0,Card
SL07403,AP10050,PT0194,BR01,2025-03-14,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Finance
SL07404,AP10050,PT0194,BR01,2025-03-14,PR05,Designer Frames,Frames,1,180.0,10,162.0,Card
SL07405,AP10051,PT0702,BR02,2025-03-14,PR03,Bifocal Lenses,Lenses,2,85.0,15,144.5,Card
SL07406,AP10053,PT0446,BR03,2025-03-14,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL07407,AP10053,PT0446,BR03,2025-03-14,PR07,Kids Frames,Frames,1,40.0,0,40.0,Finance
SL07408,AP10055,PT0745,BR03,2025-03-14,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL07409,AP10055,PT0745,BR03,2025-03-14,PR02,Varifocal Lenses,Lenses,1,120.0,10,108.0,Finance
SL07410,AP10056,PT0185,BR01,2025-03-14,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Cash
SL07411,AP10058,PT0333,BR03,2025-03-14,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL07412,AP10058,PT0333,BR03,2025-03-14,PR12,Sunglasses,Sunglasses,1,95.0,10,85.5,Card
SL07413,AP10061,PT0515,BR03,2025-03-14,PR11,Lens Cleaning Kit,Accessories,1,8.0,10,7.2,Card
SL07414,AP10063,PT0398,BR05,2025-03-14,PR04,Blue Light Lenses,Lenses,1,65.0,10,58.5,Card
SL07415,AP10065,PT0543,BR03,2025-03-14,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL07416,AP10065,PT0543,BR03,2025-03-14,PR06,Standard Frames,Frames,1,60.0,0,60.0,Finance
SL07417,AP10066,PT0033,BR03,2025-03-14,PR08,Contact Lenses Monthly,Contacts,1,25.0,10,22.5,Cash
SL07418,AP10069,PT0267,BR02,2025-03-14,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Card
SL07419,AP10069,PT0267,BR02,2025-03-14,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Card
SL07420,AP10071,PT0454,BR05,2025-03-14,PR04,Blue Light Lenses,Lenses,1,65.0,5,61.75,Finance
SL07421,AP10071,PT0454,BR05,2025-03-14,PR06,Standard Frames,Frames,2,60.0,5,114.0,Card
SL07422,AP10072,PT0486,BR05,2025-03-14,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL07423,AP10074,PT0026,BR03,2025-03-14,PR07,Kids Frames,Frames,1,40.0,10,36.0,Cash
SL07424,AP10074,PT0026,BR03,2025-03-14,PR11,Lens Cleaning Kit,Accessories,1,8.0,10,7.2,Finance
SL07425,AP10075,PT0570,BR04,2025-03-14,PR01,Single Vision Lenses,Lenses,2,45.0,15,76.5,Card
SL07426,AP10076,PT0108,BR03,2025-03-14,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL07427,AP10076,PT0108,BR03,2025-03-14,PR11,Lens Cleaning Kit,Accessories,1,8.0,5,7.6,Cash
SL07428,AP10080,PT0606,BR01,2025-03-15,PR05,Designer Frames,Frames,2,180.0,10,324.0,Card
SL07429,AP10080,PT0606,BR01,2025-03-15,PR06,Standard Frames,Frames,2,60.0,0,120.0,Cash
SL07430,AP10080,PT0606,BR01,2025-03-15,PR12,Sunglasses,Sunglasses,2,95.0,15,161.5,Card
SL07431,AP10081,PT0035,BR01,2025-03-15,PR12,Sunglasses,Sunglasses,1,95.0,15,80.75,Card
SL07432,AP10081,PT0035,BR01,2025-03-15,PR01,Single Vision Lenses,Lenses,1,45.0,15,38.25,Cash
SL07433,AP10084,PT0483,BR05,2025-03-15,PR04,Blue Light Lenses,Lenses,2,65.0,5,123.5,Card
SL07434,AP10087,PT0503,BR04,2025-03-15,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Card
SL07435,AP10087,PT0503,BR04,2025-03-15,PR06,Standard Frames,Frames,1,60.0,5,57.0,Cash
SL07436,AP10088,PT0798,BR04,2025-03-15,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL07437,AP10088,PT0798,BR04,2025-03-15,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Card
SL07438,AP10091,PT0070,BR01,2025-03-15,PR06,Standard Frames,Frames,2,60.0,10,108.0,Card
SL07439,AP10091,PT0070,BR01,2025-03-15,PR07,Kids Frames,Frames,1,40.0,5,38.0,Card
SL07440,AP10093,PT0319,BR01,2025-03-15,PR08,Contact Lenses Monthly,Contacts,2,25.0,10,45.0,Card
SL07441,AP10093,PT0319,BR01,2025-03-15,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL07442,AP10094,PT0506,BR03,2025-03-15,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Finance
SL07443,AP10094,PT0506,BR03,2025-03-15,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Cash
SL07444,AP10098,PT0586,BR01,2025-03-15,PR08,Contact Lenses Monthly,Contacts,2,25.0,10,45.0,Card
SL07445,AP10098,PT0586,BR01,2025-03-15,PR04,Blue Light Lenses,Lenses,2,65.0,10,117.0,Card
SL07446,AP10099,PT0760,BR02,2025-03-15,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Card
SL07447,AP10100,PT0313,BR04,2025-03-15,PR08,Contact Lenses Monthly,Contacts,2,25.0,10,45.0,Card
SL07448,AP10100,PT0313,BR04,2025-03-15,PR05,Designer Frames,Frames,2,180.0,5,342.0,Card
SL07449,AP10104,PT0158,BR03,2025-03-15,PR08,Contact Lenses Monthly,Contacts,1,25.0,5,23.75,Card
SL07450,AP10105,PT0522,BR01,2025-03-15,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Card
SL07451,AP10107,PT0420,BR03,2025-03-17,PR07,Kids Frames,Frames,2,40.0,0,80.0,Card
SL07452,AP10108,PT0696,BR04,2025-03-17,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Card
SL07453,AP10110,PT0416,BR04,2025-03-17,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL07454,AP10110,PT0416,BR04,2025-03-17,PR10,Eye Drops,Accessories,2,12.0,5,22.8,Card
SL07455,AP10111,PT0496,BR02,2025-03-17,PR09,Contact Lenses Daily,Contacts,2,35.0,15,59.5,Card
SL07456,AP10114,PT0214,BR03,2025-03-17,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Card
